id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1392611938983632896,1392611938983632896,2021-05-12 17:45:34 Central Daylight Time,2021-05-12,17:45:34,-0500,16228398,mcuban,Mark Cuban,,We at  https://t.co/VUydpLFzGh will continue to accept BTC/Eth/Doge because we know that replacing Gold as a store of value will help the environment   https://t.co/bs7NvnJY8A and   https://t.co/ELhbuLOBRV shrinking big bank and coin usage will benefit society and the environment,en,[],"['http://Mavs.com', 'https://www.nytimes.com/2005/10/24/world/behind-golds-glitter-torn-lands-and-pointed-questions.html', 'https://moneyweek.com/investments/alternative-finance/bitcoin/602678/bitcoin-energy-consumption']",[],2025,7062,33393,[],[],https://twitter.com/mcuban/status/1392611938983632896,False,https://twitter.com/elonmusk/status/1392602041025843203,0,,,,,,,,[],,,,
1389004117075533827,1389004112654655489,2021-05-02 18:49:22 Central Daylight Time,2021-05-02,18:49:22,-0500,16228398,mcuban,Mark Cuban,,"As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasing value better than a $ in your bank. If interest rates skyrocket or the  amount spent falls or stagnates, so will Doge. Yes, a joke is now legit",en,[],[],[],210,1956,6666,[],[],https://twitter.com/mcuban/status/1389004117075533827,False,,0,,,,,,,,[],,,,
1389004116186312708,1389004112654655489,2021-05-02 18:49:22 Central Daylight Time,2021-05-02,18:49:22,-0500,16228398,mcuban,Mark Cuban,,"Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , because we know it's annual inflation rate is set at 5b coins, it can gain SOME value as the utility grows. It becomes like any other currency...",en,[],[],[],85,778,3352,[],[],https://twitter.com/mcuban/status/1389004116186312708,False,,0,,,,,,,,[],,,,
1388212541864689665,1388156485226663938,2021-04-30 14:23:56 Central Daylight Time,2021-04-30,14:23:56,-0500,16228398,mcuban,Mark Cuban,,@TradingPrice @george__mack i gave him 200 Doge for the tweet. Its all on me :),en,[],[],[],21,33,140,[],[],https://twitter.com/mcuban/status/1388212541864689665,False,,0,,,,,,,,"[{'screen_name': 'TradingPrice', 'name': 'TradingPrice', 'id': '724238168816517120'}, {'screen_name': 'george__mack', 'name': 'George Mack', 'id': '2166434343'}]",,,,
1387864996252684309,1387778236093014016,2021-04-29 15:22:55 Central Daylight Time,2021-04-29,15:22:55,-0500,16228398,mcuban,Mark Cuban,,@PeterMallouk Actually It started with me saying that doge was functional as a currency and then your saying that if you bought 100 crypto currencies 99 would go bust.  Did I get this right ?,en,[],[],[],15,12,79,[],[],https://twitter.com/mcuban/status/1387864996252684309,False,,0,,,,,,,,"[{'screen_name': 'PeterMallouk', 'name': 'Peter Mallouk', 'id': '712853262450429952'}]",,,,
1387432242197139464,1387432239328219137,2021-04-28 10:43:18 Central Daylight Time,2021-04-28,10:43:18,-0500,16228398,mcuban,Mark Cuban,,"If you look at crypto assets whether eth, doge, btc,mkr etc and only see something intangible  for people to trade, you haven't really looked. If you see smart contracts and programming languages and  think of new ways to disrupt industries then I'm saying there's a chance",en,[],[],[],28,165,920,[],[],https://twitter.com/mcuban/status/1387432242197139464,False,,0,,,,,,,,[],,,,
1387277720808091649,1387277720808091649,2021-04-28 00:29:17 Central Daylight Time,2021-04-28,00:29:17,-0500,16228398,mcuban,Mark Cuban,,"When was the last time you looked at your bank account and felt like you had more money to spend and things got cheaper? Doge might not go up , but I’m saying there is a chance. That’s why",en,[],[],[],675,1326,6488,[],[],https://twitter.com/mcuban/status/1387277720808091649,False,https://twitter.com/CryptoK35931496/status/1387277058108116994,0,,,,,,,,[],,,,
1387277151683100672,1387104609622188037,2021-04-28 00:27:01 Central Daylight Time,2021-04-28,00:27:01,-0500,16228398,mcuban,Mark Cuban,,@CoinDesk @TheEllenShow This is exactly why people will buy physical products with doge coin and not with btc and rarely with eth.   It’s hard for someone with $100 to get excited about owning a fraction of btc or eth.  It’s easy with doge. When it appreciates that makes those items easy 2 buy,en,[],[],[],125,483,1529,[],[],https://twitter.com/mcuban/status/1387277151683100672,False,,0,,,,,,,,"[{'screen_name': 'CoinDesk', 'name': 'CoinDesk', 'id': '1333467482'}, {'screen_name': 'TheEllenShow', 'name': 'Ellen DeGeneres', 'id': '15846407'}]",,,,
1386775439763337216,1386775439763337216,2021-04-26 15:13:24 Central Daylight Time,2021-04-26,15:13:24,-0500,16228398,mcuban,Mark Cuban,,Because Doge is the one coin that people actually use for transactions.  We take many others via @BitPay . But people spend their Doge and that means more businesses will start taking it. The greatest inhibitor to it's growth is that you can't spend the Doge you buy on Robinhood,en,"[{'screen_name': 'bitpay', 'name': 'bitpay', 'id': '915465450'}]",[],[],937,3428,11026,[],[],https://twitter.com/mcuban/status/1386775439763337216,False,https://twitter.com/leerawrs/status/1386773634803326976,0,,,,,,,,[],,,,
1386766964614328321,1386766964614328321,2021-04-26 14:39:43 Central Daylight Time,2021-04-26,14:39:43,-0500,16228398,mcuban,Mark Cuban,,"Just talked to my friends at @BitPay, they do the Mavs Doge sales. Not only do the Mavs sales continue to grow, but @Bitpay says they are on track to do 6k Doge transactions in April !  🚀🚀🚀",en,"[{'screen_name': 'bitpay', 'name': 'bitpay', 'id': '915465450'}, {'screen_name': 'bitpay', 'name': 'bitpay', 'id': '915465450'}]",[],[],877,4093,15682,[],[],https://twitter.com/mcuban/status/1386766964614328321,False,,0,,,,,,,,[],,,,
1383077708620472327,1383077708620472327,2021-04-16 10:19:56 Central Daylight Time,2021-04-16,10:19:56,-0500,16228398,mcuban,Mark Cuban,,"To kinda quote a movie ""Doge keeps going up, but our pricing at  https://t.co/F0mbQjy21C stays the same"".  We just set a 24 hour record for Merch Sales in Doge ! 🚀🚀🚀 Put that Doge to work !  https://t.co/F0mbQjy21C",en,[],"['https://dallasmavs.shop/', 'https://dallasmavs.shop/']",[],657,3578,12301,[],[],https://twitter.com/mcuban/status/1383077708620472327,False,https://twitter.com/mcuban/status/1382170216986120193,0,,,,,,,,[],,,,
1382170216986120193,1382170216986120193,2021-04-13 22:13:53 Central Daylight Time,2021-04-13,22:13:53,-0500,16228398,mcuban,Mark Cuban,,"FYI, the Mavs sales in @dogecoin  have increased 550pct over the past month. We have now sold more than 122k Doge in merchandise !  🚀🚀🚀 We will never sell 1 single Doge ever. So keep buying @dallasmavsshop",en,"[{'screen_name': 'dogecoin', 'name': 'dogecoin', 'id': '2235729541'}, {'screen_name': 'dallasmavsshop', 'name': 'dallas mavs shop', 'id': '2813757944'}]",[],[],676,3970,14185,[],[],https://twitter.com/mcuban/status/1382170216986120193,False,https://twitter.com/RyanNegri/status/1382158318764888065,0,,,,,,,,[],,,,
1378018736108634113,1378018736108634113,2021-04-02 11:17:23 Central Daylight Time,2021-04-02,11:17:23,-0500,16228398,mcuban,Mark Cuban,,Check out this #NFT for sale on Mintable! Pick up 'Its Raining Doge !' before its swooped up!  https://t.co/O7YTQpO3zF  https://t.co/dyWQ6fWwuP,en,[],['https://mintable.app/collectibles/item/Its-Raining-Doge--Mark-Cuban-Shooting-Doge-Coin-Baskets-/KKK6wthv5nUX8kZ'],[],612,1533,7172,['nft'],[],https://twitter.com/mcuban/status/1378018736108634113,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1378018666978086912/pu/img/qbWhcTQWHbpZI19r.jpg,,,,,,,[],,,,
1368293547292688390,1368276718860046339,2021-03-06 14:12:57 Central Standard Time,2021-03-06,14:12:57,-0500,16228398,mcuban,Mark Cuban,,@Doge_Storm @dallasmavs I haven’t. I’m having fun !,en,[],[],[],89,99,1736,[],[],https://twitter.com/mcuban/status/1368293547292688390,False,,0,,,,,,,,"[{'screen_name': 'dallasmavs', 'name': 'Dallas Mavericks', 'id': '22185437'}]",,,,
1367961622547955715,1367961622547955715,2021-03-05 16:14:00 Central Standard Time,2021-03-05,16:14:00,-0500,16228398,mcuban,Mark Cuban,,"To all you people getting all excitable about #Doge. Relax.  It's Fantasy Sports for Crypto.  It's fun to play with. The communities that have been built around it are fun.  Like Sports, Fantasy or Otherwise, some people go overboard. It Happens.  Be Young. Have Fun #DogecoinRise",en,[],[],[],560,1519,11230,"['doge', 'dogecoinrise']",[],https://twitter.com/mcuban/status/1367961622547955715,False,,0,,,,,,,,[],,,,
